system:index,PfafIDIrrWW_yearY2014M12,countIrrWW_yearY2014M12,meanIrrWW_yearY2014M12,.geo
7894,432403,16210,0.12326917787483821,
7895,432404,5917,0.1279289531859022,
7896,432405,5375,0.31355954638351546,
7897,432406,2183,0.3212061855208499,
7898,432407,437,0.3272698239202997,
7899,432408,6340,0.07699325436055136,
7900,432409,14648,0.03852713054246101,
7901,432500,41265,0.019796911653264273,
7902,432600,12181,0.0,
7903,432601,4210,0.006142730857997352,
7904,432602,5759,0.0029755363928584606,
7905,432603,3574,0.009921361806515138,
7906,432604,19115,0.009508867854262963,
7907,432605,3327,0.013495311479826431,
7908,432606,4036,0.0023481883460750347,
7909,432607,5216,0.005819736667944136,
7910,432608,6960,2.169713078664401E-6,
7911,432609,13884,0.0012446196539099576,
7912,432700,23144,2.6812853199377335E-6,
7913,432710,3521,0.01622169953508926,
7914,432711,3483,0.0018460657756567077,
7915,432712,6095,0.017371983583033827,
7916,432713,9779,0.010031766143813558,
7917,432714,7575,0.020323023527675652,
7918,432715,1716,9.510167216334593E-5,
7919,432716,13082,3.9124542784515815E-4,
7920,432717,31845,0.009355949731748294,
7921,432718,8466,0.011690094652153966,
7922,432719,1816,0.016172216513152655,
7923,432720,27097,0.20907158339645823,
7924,432730,32088,0.07689810504526584,
7925,432740,41144,0.24239013812662294,
7926,432750,1769,0.0,
7927,432751,15849,0.07126727353835197,
7928,432752,11240,0.16540214845177817,
7929,432753,548,0.001734335217599317,
7930,432754,16154,0.031485139071407216,
7931,432755,8501,0.07944726924405754,
7932,432756,3985,0.014538233201949325,
7933,432757,498,0.4277266614210073,
7934,432758,9887,0.009146708988946926,
7935,432759,5596,0.04716193173702348,
7936,432760,21011,0.00987411493645413,
7937,432770,28698,0.0070092603011257994,
7938,432780,15358,0.002293694022463526,
7939,432790,21687,0.006920955988238755,
7940,432800,43385,1.9600482347434284E-4,
7941,432801,1021,0.006060428965560433,
7942,432802,722,2.849120243518734E-4,
7943,432803,1405,0.024893316407475313,
7944,432804,22620,0.012645137859434528,
7945,432805,19075,0.001864793011737371,
7946,432806,799,0.0,
7947,432807,436,0.0,
7948,432808,938,0.0,
7949,432809,973,0.0,
7950,432900,15684,0.002605431954446507,
7951,432910,1790,0.010892065767080603,
7952,432920,36066,0.0029161422751223286,
7953,432930,781,0.010343507631552987,
7954,432940,10271,0.006352412783652471,
7955,432950,278,9.225748570154745E-4,
7956,432951,7170,0.00709383051934351,
7957,432952,7086,0.001601922372150118,
7958,432953,12882,0.006504522942116336,
7959,432954,2755,8.432456425442919E-4,
7960,432955,1686,0.005963169650000681,
7961,432956,4163,0.00615790841862833,
7962,432957,3035,0.0016817820216099692,
7963,432958,5729,2.904230345496339E-4,
7964,432959,601,5.446463763752559E-4,
7965,432960,9318,4.889440671186915E-6,
7966,432970,36750,1.0618444033379724E-4,
7967,432980,10701,1.9808500527374734E-4,
7968,432991,3677,0.0,
7969,432992,7604,0.0014121205331288618,
7970,432993,57042,2.6846406899045423E-5,
7971,432994,8981,0.0,
7972,432995,11324,0.0,
7973,432996,7978,0.0,
7974,432997,4285,0.0,
7975,432998,4894,0.0,
7976,432999,4366,0.0,
7977,433010,3677,0.14097424112517457,
7978,433020,15790,0.5417318649066605,
7979,433030,8581,0.45244350662637284,
7980,433040,9520,0.33132501417938065,
7981,433051,208,0.32842380928280757,
7982,433052,5267,0.28686192308277353,
7983,433053,22853,0.12894558375605397,
7984,433054,4214,0.24522545123686335,
7985,433055,3014,0.21411402430225698,
7986,433056,9132,0.2067847814424011,
7987,433057,9744,0.14531889265273365,
7988,433058,5590,0.23295130559735455,
7989,433059,2842,0.16905447482708827,
7990,433061,1242,0.20740218417638484,
7991,433062,3743,0.19116522024749574,
7992,433063,2292,0.2180058564059054,
7993,433064,8480,0.17677015328919707,
7994,433065,301,0.3583043023011693,
7995,433066,17871,0.11490574376726005,
7996,433067,19214,0.20719342072667493,
7997,433068,11561,0.13671662598311182,
7998,433069,18984,0.31564760381382084,
7999,433070,4652,0.1693622460914828,
8000,433080,16896,0.26009039101354364,
8001,433090,24225,0.2741808395013675,
8002,434100,6105,0.30670519520232026,
8003,434210,24519,0.16642362037358568,
8004,434220,13789,0.043868818682204984,
8005,434230,8453,0.1865103355721101,
8006,434240,18430,0.11367356900386645,
8007,434250,4333,0.18498683169082594,
8008,434260,21489,0.1998396766059528,
8009,434270,23058,0.16215585130051405,
8010,434281,95,0.45759435527779935,
8011,434282,9182,0.16302086331983512,
8012,434283,9816,0.22577297638424454,
8013,434284,9296,0.23191376240029782,
8014,434285,3311,0.28982275064841156,
8015,434286,18244,0.09261497780241744,
8016,434287,789,0.2756547225766332,
8017,434288,3207,0.23191495721708358,
8018,434289,18033,0.24794443180410922,
8019,434291,2778,0.05421212820478334,
8020,434292,5664,0.12112186502704311,
8021,434293,8850,0.11467738360941794,
8022,434294,8583,0.27777728564429616,
8023,434296,9754,0.36427207176988113,
8024,434297,5422,0.221830679387327,
8025,434298,5007,0.2318600737073118,
8026,434299,7394,0.2852566007297442,
8027,434301,2899,0.18544852274946635,
8028,434302,11201,0.2369866254292711,
8029,434303,6816,0.21567160156412538,
8030,434304,25529,0.11288739434309415,
8031,434305,1351,0.2888145227684076,
8032,434306,17059,0.20947665280295671,
8033,434307,20299,0.1442101987345373,
8034,434308,7628,0.10462694653566741,
8035,434309,12119,0.15946354073805563,
8036,434410,1438,0.052419282996235224,
8037,434421,2454,0.08006786977311896,
8038,434422,28637,0.05897135945103953,
8039,434423,708,0.10314608122517623,
8040,434424,27704,0.08218334149068235,
8041,434425,2066,0.1439774514545026,
8042,434426,3699,0.03979921769428963,
8043,434427,10020,0.03361685227737876,
8044,434428,3644,0.03444560642320678,
8045,434429,2993,0.031491436701299204,
8046,434430,2712,0.06005207512308832,
8047,434440,19696,0.04347514243864261,
8048,434450,2297,0.21147184805429878,
8049,434460,10396,0.10190289985241213,
8050,434470,22273,0.0894348689393795,
8051,434480,11897,0.062258446647645016,
8052,434491,111,0.13898604054263025,
8053,434492,4017,0.042306475423517814,
8054,434493,11927,0.04656800373189404,
8055,434494,9987,0.03471718310034157,
8056,434495,275,0.06801265576910337,
8057,434496,10078,0.024326975041224847,
8058,434497,5308,0.047044706543003696,
8059,434498,10040,0.03872548175483698,
8060,434499,9273,0.03241635102103392,
8061,434501,3114,0.14912459177259801,
8062,434502,7054,0.04399683441401337,
8063,434503,10294,0.07238416279168265,
8064,434504,4498,0.06138153827760757,
8065,434505,289,0.12411962956716503,
8066,434506,4356,0.07772134415127066,
8067,434507,177,0.11678025853402742,
8068,434508,6168,0.06643938702004534,
8069,434509,9946,0.07557821179960751,
8070,434610,690,0.08276534809158098,
8071,434620,26552,0.09504656404293062,
8072,434630,20395,0.13642212403408913,
8073,434640,33332,0.15529171152903568,
8074,434650,16109,0.08347366384732456,
8075,434660,22558,0.03188743895546431,
8076,434670,6292,0.01593267242600431,
8077,434680,17158,0.009091022435254998,
8078,434691,5837,0.0011650341585156929,
8079,434692,7891,0.004699662186026192,
8080,434693,3773,5.047746743431389E-4,
8081,434694,8843,2.78813912154563E-4,
8082,434695,14892,0.021525977451905612,
8083,434696,6750,0.001202988199225464,
8084,434697,25472,0.030787029409676078,
8085,434698,6414,0.014391039632530354,
8086,434699,5467,0.0037989859823467104,
8087,434700,29895,0.14819718337279006,
8088,434810,9341,0.19500665288356214,
8089,434821,25449,0.07581633539202644,
8090,434822,9459,0.08195640191820386,
8091,434823,14015,0.09029474050202153,
8092,434824,13478,0.06435497518009771,
8093,434825,1691,0.10437328327533119,
8094,434826,15252,0.055764199692147076,
8095,434827,26397,0.07202460678509102,
8096,434828,11944,0.06205297003307552,
8097,434829,15652,0.04311808851883095,
8098,434830,1507,0.2233914815159829,
8099,434840,38769,0.0732225359301548,
8100,434850,744,0.21985445102574616,
8101,434860,36057,0.095847003342969,
8102,434870,18724,0.07834553546293524,
8103,434880,25797,0.012467350827309622,
8104,434891,7774,0.01303549912077761,
8105,434892,9993,0.024018805220267645,
8106,434893,9084,0.049108528188611986,
8107,434894,5487,0.0060606399936389025,
8108,434895,308,0.027065055306919487,
8109,434896,13615,0.016111500167804868,
8110,434897,920,0.07800194945398986,
8111,434898,8846,0.030273890761552746,
8112,434899,23095,0.019345907651573284,
8113,434911,5277,0.1286006921907994,
8114,434912,9958,0.055961588700307895,
8115,434913,2809,0.06544939560485825,
8116,434914,22883,0.003110043258476359,
8117,434915,18158,0.009137852335245866,
8118,434916,6024,0.004009400926288802,
8119,434917,15718,0.012026558549399609,
8120,434918,7030,0.02621771662478833,
8121,434919,13133,0.018215974036557683,
8122,434921,5734,0.009793287317005664,
8123,434922,10408,0.0014846642744672123,
8124,434923,16005,0.006798131218938146,
8125,434924,7150,0.002716381345182928,
8126,434925,22719,0.009549361330796837,
8127,434926,8549,0.020302317548480487,
8128,434927,21559,0.022341582740860906,
8129,434928,13910,0.0046685461722442805,
8130,434929,9238,0.009624801746823527,
8131,434930,14988,0.033894708109588584,
8132,434941,3168,0.08169137734639674,
8133,434942,49079,0.06367347841642343,
8134,434943,36,0.14601179754704224,
8135,434944,53208,0.026443614553510606,
8136,434945,29189,0.057360343904360046,
8137,434946,39528,0.013012729406188944,
8138,434947,9647,0.0208388850485816,
8139,434948,11600,2.3732829632118208E-4,
8140,434949,23749,3.739777250640968E-4,
8141,434951,1678,0.12042332519268548,
8142,434952,9449,0.03861711348425066,
8143,434953,6467,0.14256450523820524,
8144,434954,24899,0.016859548181062965,
8145,434955,1426,0.195244218534126,
8146,434956,37406,0.13814495770387644,
8147,434957,10068,0.058559297019375366,
8148,434958,6304,0.03227742173517981,
8149,434959,63,0.10311471702442644,
8150,434961,14885,0.03410563289600601,
8151,434962,46340,0.05575654366518592,
8152,434963,27,0.0,
8153,434964,17415,0.01713895135124371,
8154,434965,32867,0.005608689932419175,
8155,434966,7162,4.2150792557526395E-4,
8156,434967,11148,2.7864192005523907E-4,
8157,434968,32085,5.928525196892118E-5,
8158,434969,22036,3.8002250197680216E-6,
8159,434971,313,0.0858202399359974,
8160,434972,19776,0.006621687394148479,
8161,434973,14761,0.002050552258747405,
8162,434974,17414,0.01326691427491702,
8163,434975,21455,0.00929710990775806,
8164,434976,15059,0.04920428491098912,
8165,434977,10849,0.03607786468918422,
8166,434978,11986,0.10672865132721242,
8167,434979,1554,0.03871476990206353,
8168,434981,278,0.008321123624939983,
8169,434982,14565,0.030808006771503194,
8170,434983,19557,0.009622696666477581,
8171,434984,25328,0.006274046976139675,
8172,434985,7618,4.837583098344645E-4,
8173,434986,7879,8.64340816936754E-5,
8174,434987,10580,1.4719722639285757E-4,
8175,434988,26350,8.386184657380084E-5,
8176,434989,61050,2.6962343555403916E-4,
8177,434990,13185,0.0,
8178,434991,32428,0.04363657566628028,
8179,434992,18377,6.418352223673594E-4,
8180,434993,21607,0.008897114963357206,
8181,434994,16296,2.0895087309859877E-4,
8182,434995,118648,8.388851199609146E-5,
8183,434996,31790,0.0,
8184,434997,48812,0.0,
8185,434998,43210,0.0,
8186,434999,27040,0.0,
8187,435010,6062,0.3580378402001357,
8188,435020,35713,0.18891307435636728,
8189,435030,6287,0.34406042702387357,
8190,435041,2268,0.24625515150488203,
8191,435042,4754,0.11436631705032024,
8192,435043,3738,0.04010316428243885,
8193,435044,4609,0.00944789079684048,
8194,435045,1318,0.02553913908489367,
8195,435046,25949,0.03231276973486926,
8196,435047,2552,0.011132423863752577,
8197,435048,2532,0.005137113816671252,
8198,435049,10604,0.026270543663287235,
8199,435050,38581,0.10911078576819015,
8200,435060,22739,0.033337682166178335,
8201,435070,29375,0.037194356559615276,
8202,435081,1090,0.04882621559493065,
8203,435082,6353,0.02161644655911743,
8204,435083,7837,0.037773274967955635,
8205,435084,7057,0.019548777035861064,
8206,435085,1625,0.02330633896189005,
8207,435086,21641,0.045138001940642034,
8208,435087,509,0.01735208131413306,
8209,435088,17893,0.037077663941506654,
8210,435089,15371,0.027532998476926515,
8211,435090,4375,0.06769044643227744,
8212,436101,37,0.13381302214951965,
8213,436102,2297,0.09043075572128298,
8214,436103,2968,0.11291638897641605,
8215,436104,7210,0.08063472170111384,
8216,436105,3583,0.15030714035639325,
8217,436106,17782,0.03399494709206665,
8218,436107,7286,0.08767217962629426,
8219,436108,1703,0.1094949347649648,
8220,436109,1131,0.12224978924379418,
8221,436200,37631,0.033360157621627716,
8222,436300,22736,0.09647629940169176,
8223,436401,554,0.10590108338607548,
8224,436402,4676,0.05640421800585682,
8225,436403,5130,0.10688886881006965,
8226,436404,5182,0.04545403317703395,
8227,436405,6644,0.02853473996367676,
8228,436406,7430,0.009365301201518406,
8229,436407,6209,0.01592887018448274,
8230,436408,3065,0.026718359375366513,
8231,436409,3505,0.020893085346021193,
8232,436500,10298,0.13014388092096937,
8233,436610,3646,0.13468303646271637,
8234,436621,756,0.09601449788839132,
8235,436622,9343,0.018687587663063273,
8236,436623,7866,0.04811055706446541,
8237,436624,12966,0.009952024925413132,
8238,436625,490,0.030461553481975476,
8239,436626,6167,0.01930653949821836,
8240,436627,4645,0.024560184620553444,
8241,436628,9731,0.029333063085317305,
8242,436629,9163,0.02850889812825665,
8243,436631,8746,0.061567523817922055,
8244,436632,5676,0.04169986364589621,
8245,436633,2296,0.04343066849773916,
8246,436634,14814,0.016111060842286945,
8247,436635,254,0.022920638571654068,
8248,436636,24086,0.028287580556409113,
8249,436637,2821,0.029703007060693815,
8250,436638,11780,0.023768277980963964,
8251,436639,10622,0.03824193516283892,
8252,436640,1077,0.010359223194485637,
8253,436641,21470,0.06688190133697512,
8254,436642,43100,0.019931515462399334,
8255,436643,697,0.06146280540217883,
8256,436644,4978,0.04040410491000565,
8257,436645,21214,0.03447862040628818,
8258,436646,4262,0.01109818898804078,
8259,436647,2137,1.5340017118691508E-4,
8260,436648,6911,0.005673231141593489,
8261,436649,7404,0.012374868931524797,
8262,436650,3716,0.0778610169703485,
8263,436661,4978,0.056522986268530126,
8264,436662,9785,0.03538181923858694,
8265,436663,2805,0.04401670457950613,
8266,436664,21469,0.02119055246406231,
8267,436665,11739,0.032595746821546416,
8268,436666,6566,0.016408726141378005,
8269,436667,9378,0.013253422233547802,
8270,436668,3025,0.023198861737395843,
8271,436669,5466,0.01602745732638518,
8272,436670,3757,0.010106752478526672,
8273,436671,5433,0.044661631610338516,
8274,436672,5233,0.13615608944648971,
8275,436673,5079,0.008176159550956548,
8276,436674,5199,0.012882095951881396,
8277,436675,22428,0.013757341292961626,
8278,436676,7489,0.01642792505687052,
8279,436677,17,0.0,
8280,436678,11451,0.012854689019803401,
8281,436679,4545,0.011480333247025399,
8282,436680,34673,0.009994930778503174,
8283,436690,1304,0.005368108448536329,
8284,436691,15272,0.008311247275128218,
8285,436692,9735,0.018415418338492955,
8286,436693,1189,0.014908463234990368,
8287,436694,6510,0.019619104087964283,
8288,436695,12361,0.04554157290677829,
8289,436696,6205,0.03652378489526533,
8290,436697,1537,0.03500176697612807,
8291,436698,5227,0.10841545710854147,
8292,436699,13356,0.06629854832933152,
8293,436701,1827,0.13384416496062015,
8294,436702,6418,0.12126057710420202,
8295,436703,15550,0.061727085386601856,
8296,436704,11254,0.05369849041042203,
8297,436705,20858,0.05795460247034418,
8298,436706,11662,0.06836960736448708,
8299,436707,23906,0.09391769479368302,
8300,436708,17100,0.228136038855263,
8301,436709,3525,0.8076262093962533,
8302,436810,5003,0.4315806777757243,
8303,436821,892,0.13202876760115767,
8304,436822,7928,0.02047433926668008,
8305,436823,812,0.04618847077573153,
8306,436824,19578,0.012961428978555232,
8307,436825,1297,0.03786406351242921,
8308,436826,1780,0.026060770302696813,
8309,436827,2191,0.015988472705669752,
8310,436828,2972,0.003525434047385925,
8311,436829,8130,0.00882340137047064,
8312,436830,125,0.26132360437606456,
8313,436841,12774,0.05073215095944088,
8314,436842,4817,0.004341619360863335,
8315,436843,9608,0.018245642378908963,
8316,436844,5133,0.04352569652735015,
8317,436845,6408,0.02494243793090873,
8318,436846,12251,0.03993053725082261,
8319,436847,2714,0.027477239108577047,
8320,436848,2064,0.05267303908314754,
8321,436849,6259,0.058590750100488385,
8322,436850,24062,0.013403054935461825,
8323,436860,8013,0.0163219294650234,
8324,436870,12914,0.0014762110057813314,
8325,436880,9007,0.010696328612772355,
8326,436890,11400,0.013203649385064128,
8327,436900,8924,0.5014912528284919,
8328,437001,46367,0.04942289913816994,
8329,437002,238,0.0163095913482263,
8330,437003,0,0.0,
8331,437004,20,0.0,
8332,437005,73,0.0,
8333,438000,0,0.0,
8334,439001,42465,0.04911644024954508,
8335,439002,0,0.0,
8336,441010,170,0.5718568009532925,
8337,441020,36812,0.0329102440468588,
8338,441030,4853,0.3517172070732235,
8339,441040,33695,0.039458359039049776,
8340,441051,3168,0.25769133998607585,
8341,441052,3725,0.04603412542290755,
8342,441053,17817,0.05735247926198815,
8343,441054,11544,0.030560893680186038,
8344,441055,2960,0.11419130216936194,
8345,441056,4248,0.021920197103471793,
8346,441057,12945,0.0635492417143202,
8347,441058,15832,0.019187740327261348,
8348,441059,23628,0.04091247799758846,
8349,441060,35379,0.03708195706197316,
8350,441070,48,0.7810915573592927,
8351,441080,18496,0.36711333426220555,
8352,441090,9742,0.7528163657346201,
8353,442100,24162,0.33376698467709964,
8354,442201,6143,0.029772940175379854,
8355,442202,26369,0.010528394036020289,
8356,442203,16278,0.00815544870452874,
8357,442204,7906,0.011308718510962467,
8358,442205,14628,0.0011732312454178029,
8359,442206,11738,0.012782033699381246,
8360,442207,9826,0.021837624024805005,
8361,442208,7783,0.0364022832042669,
8362,442209,4889,0.015194770745260324,
8363,442300,31691,0.004600533558710513,
8364,442401,25,0.005807514114204143,
8365,442402,34699,0.001201278861889304,
8366,442403,506,0.0021306966039089477,
8367,442404,22793,0.0107309432773848,
8368,442405,11421,7.252390392485585E-4,
8369,442406,6127,9.320219145433577E-4,
8370,442407,9845,0.0050244032768510805,
8371,442408,4814,4.992952277728635E-4,
8372,442409,4601,0.044351206510063704,
8373,442500,23383,0.014742816773576863,
8374,442610,4759,0.03981232964223943,
8375,442620,5781,0.03051987366535936,
8376,442630,10067,0.03824094469684798,
8377,442641,15287,0.028806491497314554,
8378,442642,5006,0.04493338209626074,
8379,442643,3417,0.029291104708778007,
8380,442644,5999,0.01327204934374884,
8381,442645,10080,0.10030562563251622,
8382,442646,7118,0.11801103096436337,
8383,442647,7675,0.07134831050467498,
8384,442648,5806,0.093577373253617,
8385,442649,4002,0.05894331801996974,
8386,442650,10687,0.05726208861991721,
8387,442660,9950,0.09582172729709446,
8388,442670,4212,0.1449200374761564,
8389,442680,18395,0.07592156336544328,
8390,442690,16729,0.08227345492155631,
8391,442700,1505,0.0017183228520744253,
8392,442710,5959,0.006188866263349326,
8393,442720,24277,0.013776359830158801,
8394,442730,31785,0.03319855632744626,
8395,442740,15880,0.050849700667205046,
8396,442750,2518,0.015815060008421887,
8397,442760,18174,0.0017770644316589456,
8398,442770,14131,0.015947043213726572,
8399,442780,20694,0.011404568516761197,
8400,442791,146,0.09798271054039989,
8401,442792,4944,0.0364035963031841,
8402,442793,19696,0.018438297345067942,
8403,442794,5879,0.004907080050745072,
8404,442795,17878,0.002405588695644006,
8405,442796,9253,9.475393987235272E-4,
8406,442797,166,0.008797831163647681,
8407,442798,8200,3.078852693284096E-4,
8408,442799,89,0.004023206635854343,
8409,442800,32566,0.0017739844986705386,
8410,442911,11370,0.001798257322082041,
8411,442912,11106,6.294557153682059E-4,
8412,442913,996,0.0059843766337534625,
8413,442914,8941,0.10254165364543966,
8414,442915,3845,0.005728555186910112,
8415,442916,13182,0.05609409182016439,
8416,442917,9904,0.014034729243064497,
8417,442918,3534,4.457573996408788E-4,
8418,442919,5280,0.0023819414415160913,
8419,442920,19091,0.0051874019683140525,
8420,442931,1616,0.002108343047374013,
8421,442932,5733,0.004687377417075956,
8422,442933,3006,0.009130021508895705,
8423,442934,9634,0.006896135609302181,
8424,442935,13012,0.00741575404897449,
8425,442936,11179,0.02418622010482439,
8426,442937,2960,0.0052806005850193185,
8427,442938,7369,0.010570920062087728,
8428,442939,14603,0.02267316058515566,
8429,442940,15590,0.027970166845904355,
8430,442951,1085,6.370973295200602E-4,
8431,442952,1867,0.03841118186194283,
8432,442953,2420,0.0440980619798252,
8433,442954,3517,0.004154143844982764,
8434,442955,25755,0.001487493503520643,
8435,442956,9886,4.686794829935507E-6,
8436,442957,8,0.00136500566634846,
8437,442958,8721,1.735472020122548E-4,
8438,442959,1716,1.3592284297530338E-4,
8439,442960,23249,1.4346456364530905E-4,
8440,442970,6439,9.098340740018727E-5,
8441,442980,17766,1.1030201125818514E-4,
8442,442990,26515,6.890181008523195E-5,
8443,443010,2382,0.48119221646047167,
8444,443020,7136,0.6290401234187113,
8445,443031,13782,0.3631237415737526,
8446,443032,2634,0.07534895688692644,
8447,443033,6455,3.311818897725346E-5,
8448,443034,3052,0.0,
8449,443035,8848,2.627060920496041E-4,
8450,443036,3174,0.0,
8451,443037,10458,0.038396258299622905,
8452,443038,2558,0.02045579406394488,
8453,443039,4742,0.0483088939103109,
8454,443040,26397,0.37117535771725374,
8455,443050,621,1.169293023836053,
8456,443061,1696,1.4670240937480086,
8457,443062,23678,0.14054600348067287,
8458,443063,19880,0.5733258506678627,
8459,443064,57116,0.1387548415268963,
8460,443065,2576,0.3459316968224663,
8461,443066,30191,0.14880065993361807,
8462,443067,9777,0.10729915427040042,
8463,443068,6490,0.07786941260851772,
8464,443069,24582,0.0449207208087672,
8465,443070,559,0.5330799728075374,
8466,443080,15548,1.164424128440351,
8467,443090,23,0.05846772330933487,
8468,444000,3981,0.0,
8469,444010,148,0.2293841961562606,
8470,444020,34499,0.07745455446831352,
8471,444031,1066,0.4193073180403369,
8472,444032,5525,0.10625667578895796,
8473,444033,20340,0.05997039457986698,
8474,444034,15171,0.01318593682405644,
8475,444035,9986,0.18507138818565405,
8476,444036,5436,0.1927508248239757,
8477,444037,21712,0.07499978948821769,
8478,444038,15379,0.01198342299008788,
8479,444039,18968,0.013798878841969883,
8480,444040,33698,0.00787551123418011,
8481,444051,2309,2.6390471704851564E-4,
8482,444052,4516,1.3482605412271786E-4,
8483,444053,725,0.0013502398419926872,
8484,444054,5205,2.0925091060625126E-4,
8485,444055,14616,6.105869519384572E-4,
8486,444056,7075,0.01209698704386651,
8487,444057,13423,0.02216523753156496,
8488,444058,3032,0.015010490322883643,
8489,444059,186,6.646438311929994E-4,
8490,444060,17392,0.015912405648673467,
8491,444070,886,0.0,
8492,444071,7019,0.0645465655829598,
8493,444072,4990,0.030520413912193723,
8494,444073,1098,0.26734488789263144,
8495,444074,3384,0.2077830419493841,
8496,444075,6732,0.15954947014803503,
8497,444076,4202,0.07255588010307562,
8498,444077,19306,0.007467203448050822,
8499,444078,4230,5.0750092992759394E-5,
8500,444079,2613,2.1991327681133527E-4,
8501,444080,21201,9.88545466065026E-4,
8502,444090,13676,0.0022679270255075703,
8503,445100,12879,0.02915230550616057,
8504,445200,11436,0.014427163901515558,
8505,445300,6364,0.04067433617733302,
8506,445410,9482,0.027669481007404042,
8507,445420,18282,0.020809069756278515,
8508,445430,5489,0.001075360287403665,
8509,445440,24053,0.016930080229540876,
8510,445450,14733,0.010166004582656235,
8511,445460,19106,0.005333808818614484,
8512,445470,314,3.918271263833935E-6,
8513,445471,18112,0.004458962447927526,
8514,445472,15608,0.002406319661591729,
8515,445473,4018,0.017721050594886545,
8516,445474,13032,0.005705405844227785,
8517,445475,14906,0.0032623265156012955,
8518,445476,11270,0.01104856116005971,
8519,445477,37597,0.014641623601642525,
8520,445478,12618,0.0,
8521,445479,66687,5.659211585688454E-4,
8522,445480,19188,1.0894461019801559E-4,
8523,445490,40031,2.840151260059434E-5,
8524,445500,80,0.0,
8525,445601,18115,0.036664711536256604,
8526,445602,3036,0.006234418077881594,
8527,445603,3,0.07859150010524234,
8528,445604,2197,0.012933982106138827,
8529,445605,5376,0.049900576594698355,
8530,445606,2171,0.053835008974599065,
8531,445607,249,0.06700077186945223,
8532,445608,4872,0.049735408983409835,
8533,445609,6178,0.003670976391623923,
8534,445700,36490,0.15262690537954754,
8535,445811,21554,0.1780511386520835,
8536,445812,5501,0.008709181560234707,
8537,445813,8368,0.013725338158999465,
8538,445814,7753,0.01513492130945369,
8539,445815,5003,0.03583175729368626,
8540,445816,7466,0.010555990731996225,
8541,445817,9418,0.03679978815445248,
8542,445818,8546,0.01792560460346175,
8543,445819,7192,0.05242142980280161,
8544,445821,20986,0.04409847770400042,
8545,445822,31025,0.008084563186105382,
8546,445823,23763,0.0017207459951285309,
8547,445824,14719,5.084078319441809E-4,
8548,445825,4984,3.9699159080369326E-4,
8549,445826,9437,0.006786563766030205,
8550,445827,24059,4.489179725514962E-4,
8551,445828,10141,6.539480506250996E-4,
8552,445829,7812,1.2115261797730802E-4,
8553,445830,30642,0.06961193829873584,
8554,445841,270,0.1598943076396059,
8555,445842,20417,0.05281487040525115,
8556,445843,10139,0.016712358031750085,
8557,445844,8734,0.003948704055811397,
8558,445845,4696,6.151158851399875E-4,
8559,445846,6003,0.001543826997051022,
8560,445847,4479,6.889419339083318E-4,
8561,445848,2255,0.001666169901341073,
8562,445849,2090,9.120068103836725E-4,
8563,445850,22313,0.0352016835694503,
8564,445860,29211,0.021117171211704328,
8565,445871,2660,0.008285419767128484,
8566,445872,3682,6.539939341244898E-4,
8567,445873,2744,0.006407035206453258,
8568,445874,3058,0.004182738806207751,
8569,445875,1855,0.00918902694310473,
8570,445876,9052,0.033186629902168044,
8571,445877,3585,0.006717845695817434,
8572,445878,12056,0.0051722592936427015,
8573,445879,8955,0.004124543281599904,
8574,445880,30304,6.756631890553518E-4,
8575,445890,31836,1.4477084197483855E-4,
8576,445900,20209,0.24716675645364017,
8577,446000,9498,0.0,
8578,451001,28697,6.869370531436473E-4,
8579,451002,12456,8.840621803241405E-4,
8580,451003,2944,0.009198349134674804,
8581,451004,27012,5.991714696330582E-4,
8582,451005,18339,0.061900919282351946,
8583,451006,17648,0.04396728558590597,
8584,451007,4622,0.13230481542647982,
8585,451008,4815,0.191122131666085,
8586,451009,3986,0.1430862353077578,
8587,452100,223,0.5199224010962499,
8588,452201,4770,0.6462359357330495,
8589,452202,15035,0.5878099926072499,
8590,452203,6964,0.3888974136024261,
8591,452204,30940,0.25174838935498334,
8592,452205,19729,0.16547008662335602,
8593,452206,5925,0.0026440944592661304,
8594,452207,9295,0.0019645063796662255,
8595,452208,6243,7.159782191940647E-6,
8596,452209,10414,8.606083880015973E-4,
8597,452300,5314,0.41819105046753063,
8598,452400,3172,0.0,
8599,452411,3873,0.44164244833486294,
8600,452412,15043,0.3658554803750579,
8601,452413,1477,0.4093140243454927,
8602,452414,2023,0.09305945881796708,
8603,452415,861,0.3226711296502492,
8604,452416,17531,0.2287628242291785,
8605,452417,1189,0.0808414204777402,
8606,452418,2492,0.36923944831692856,
8607,452419,1081,0.39903172986087326,
8608,452420,1412,0.0,
8609,452421,11244,0.5090301004124602,
8610,452422,12920,0.22231460030348987,
8611,452423,19,0.4488800984997636,
8612,452424,8408,0.3054177166343984,
8613,452425,19432,0.12526059137184883,
8614,452426,23932,0.017491290984705202,
8615,452427,15187,0.009220045015549213,
8616,452428,11480,0.0010683533343251882,
8617,452429,13096,1.557187131043915E-4,
8618,452431,11274,0.1866419968717729,
8619,452432,16895,0.516750643687563,
8620,452433,277,0.23415148527837207,
8621,452434,22359,0.2954300330019235,
8622,452435,16788,0.5087960209608313,
8623,452436,56144,0.09573241321957879,
8624,452437,2498,0.6651280890933281,
8625,452438,87120,0.06785747722675839,
8626,452439,1703,0.7590186893959447,
8627,452441,12230,0.7850075083838763,
8628,452442,33253,0.286972885400611,
