system:index,PfafIDIndWW_monthY2014M09,countIndWW_monthY2014M09,meanIndWW_monthY2014M09,.geo
8370,442407,9845,4.005406224464785E-4,
8371,442408,4814,8.12218765919863E-6,
8372,442409,4601,3.701793584784957E-4,
8373,442500,23383,3.7909130326321965E-5,
8374,442610,4759,7.2452129608144E-5,
8375,442620,5781,9.995664876316877E-5,
8376,442630,10067,2.0038609160324042E-4,
8377,442641,15287,1.4850572989238026E-4,
8378,442642,5006,8.551893494308675E-5,
8379,442643,3417,7.620307402164404E-5,
8380,442644,5999,1.6054838511068417E-4,
8381,442645,10080,1.805767259238309E-4,
8382,442646,7118,8.877302018016713E-5,
8383,442647,7675,2.4384969997089898E-4,
8384,442648,5806,2.2801634437068252E-4,
8385,442649,4002,0.0011058130563484738,
8386,442650,10687,1.7915811714843313E-4,
8387,442660,9950,2.880347685057926E-4,
8388,442670,4212,3.777457926983839E-4,
8389,442680,18395,2.9416597116306743E-4,
8390,442690,16729,2.6977214084632396E-4,
8391,442700,1505,0.0,
8392,442710,5959,4.266636993811052E-5,
8393,442720,24277,1.4421790288308132E-5,
8394,442730,31785,2.0549794358359536E-4,
8395,442740,15880,1.818924453949121E-4,
8396,442750,2518,5.721407416971196E-5,
8397,442760,18174,5.6305003573737305E-6,
8398,442770,14131,3.066859616392926E-5,
8399,442780,20694,9.728893083326165E-5,
8400,442791,146,3.149709250184765E-4,
8401,442792,4944,5.207992053543668E-4,
8402,442793,19696,2.846106089548358E-4,
8403,442794,5879,6.622847981659342E-5,
8404,442795,17878,1.3672520400156568E-5,
8405,442796,9253,8.59364074736068E-6,
8406,442797,166,2.1464991699463937E-4,
8407,442798,8200,1.927298739311144E-8,
8408,442799,89,1.364968392191038E-5,
8409,442800,32566,3.112579132707197E-5,
8410,442911,11370,4.089684707944172E-7,
8411,442912,11106,0.0,
8412,442913,996,7.248006374197533E-5,
8413,442914,8941,3.185081145891731E-4,
8414,442915,3845,9.104636007334673E-5,
8415,442916,13182,2.3306562842042065E-4,
8416,442917,9904,1.7752900792087446E-4,
8417,442918,3534,0.0,
8418,442919,5280,0.0,
8419,442920,19091,6.733729237440729E-5,
8420,442931,1616,2.785962148052848E-6,
8421,442932,5733,6.197652755260981E-5,
8422,442933,3006,1.33275107186704E-4,
8423,442934,9634,6.718707475212657E-5,
8424,442935,13012,2.9851330138218264E-4,
8425,442936,11179,1.68302781533768E-4,
8426,442937,2960,1.2929050701931664E-5,
8427,442938,7369,1.3972950760921828E-4,
8428,442939,14603,1.6346436448093322E-4,
8429,442940,15590,5.357207756494772E-4,
8430,442951,1085,5.635534914848264E-5,
8431,442952,1867,4.898890640395946E-4,
8432,442953,2420,4.7155021994632574E-4,
8433,442954,3517,1.6644348596077063E-4,
8434,442955,25755,1.1263184920191898E-5,
8435,442956,9886,7.961307324731911E-8,
8436,442957,8,6.511880953706352E-5,
8437,442958,8721,4.927881083017054E-7,
8438,442959,1716,1.6284182861285286E-4,
8439,442960,23249,4.338203146249103E-6,
8440,442970,6439,1.2475843288873798E-5,
8441,442980,17766,0.0,
8442,442990,26515,0.0,
8443,443010,2382,8.32927415992293E-4,
8444,443020,7136,0.00100446325558512,
8445,443031,13782,5.568929721051296E-4,
8446,443032,2634,2.413907020424032E-5,
8447,443033,6455,1.8693355453924824E-5,
8448,443034,3052,0.0,
8449,443035,8848,1.3892981956447635E-6,
8450,443036,3174,2.9167646422683967E-7,
8451,443037,10458,3.3824145097955673E-4,
8452,443038,2558,5.997570679773036E-4,
8453,443039,4742,0.0029594202848643933,
8454,443040,26397,0.0012988518810325494,
8455,443050,621,0.00607429619230201,
8456,443061,1696,0.00707140846173943,
8457,443062,23678,7.422670634165332E-4,
8458,443063,19880,5.07049103951535E-4,
8459,443064,57116,3.0201582956569054E-4,
8460,443065,2576,1.5947014995135764E-4,
8461,443066,30191,2.1100777416530896E-4,
8462,443067,9777,3.3911140950722296E-4,
8463,443068,6490,6.946172655357028E-5,
8464,443069,24582,1.1829081038898656E-4,
8465,443070,559,0.005175253865205359,
8466,443080,15548,0.0016291082455936238,
8467,443090,23,0.0018702972962959725,
8468,444000,3981,6.465288843735893E-6,
8469,444010,148,0.0019870951579493102,
8470,444020,34499,2.6308318216141047E-4,
8471,444031,1066,0.001209100625883987,
8472,444032,5525,2.6451582007235323E-4,
8473,444033,20340,5.412529525187349E-4,
8474,444034,15171,3.303669175352786E-4,
8475,444035,9986,7.472317433738449E-4,
8476,444036,5436,4.5502665277791194E-4,
8477,444037,21712,6.84267836788895E-4,
8478,444038,15379,5.995838119087965E-4,
8479,444039,18968,0.0018304862630592177,
8480,444040,33698,9.122127850988333E-4,
8481,444051,2309,3.2135997294585665E-4,
8482,444052,4516,3.302072156266704E-4,
8483,444053,725,5.77659648024676E-4,
8484,444054,5205,7.706434664447181E-4,
8485,444055,14616,0.003226560509916743,
8486,444056,7075,0.0023513047478302225,
8487,444057,13423,0.007819334698722398,
8488,444058,3032,0.0011836324996930014,
8489,444059,186,4.5872688001076696E-4,
8490,444060,17392,0.0018064804312655403,
8491,444070,886,0.001086407914914288,
8492,444071,7019,0.0033627163074384197,
8493,444072,4990,0.0013092049474797602,
8494,444073,1098,0.00350430470458706,
8495,444074,3384,0.002686529990756071,
8496,444075,6732,0.0011388775973452975,
8497,444076,4202,7.18603764850309E-4,
8498,444077,19306,4.387695147807064E-4,
8499,444078,4230,0.0,
8500,444079,2613,2.080619815835003E-6,
8501,444080,21201,9.69643468312127E-7,
8502,444090,13676,2.279186965584548E-5,
8503,445100,12879,1.5258235677364834E-5,
8504,445200,11436,1.9738902328931323E-6,
8505,445300,6364,1.8886030952693413E-5,
8506,445410,9482,1.4836414489086325E-5,
8507,445420,18282,5.161547323948347E-5,
8508,445430,5489,4.714969621129599E-8,
8509,445440,24053,3.6232414788259005E-5,
8510,445450,14733,1.76802491342468E-5,
8511,445460,19106,1.8515383444370418E-6,
8512,445470,314,5.572325440461435E-6,
8513,445471,18112,9.506850458769089E-7,
8514,445472,15608,3.0501539392644788E-6,
8515,445473,4018,7.142336924314406E-8,
8516,445474,13032,3.954229819739801E-5,
8517,445475,14906,6.924507136722716E-6,
8518,445476,11270,2.2233023006333925E-4,
8519,445477,37597,1.491172447757303E-4,
8520,445478,12618,3.912221846430005E-6,
8521,445479,66687,7.717429267431067E-9,
8522,445480,19188,1.5284512435902442E-6,
8523,445490,40031,9.111621911140107E-6,
8524,445500,80,1.052842324879626E-5,
8525,445601,18115,2.1241027277673923E-5,
8526,445602,3036,1.84803374309767E-6,
8527,445603,3,8.708730353753711E-4,
8528,445604,2197,2.0476900937423388E-5,
8529,445605,5376,6.624612576879448E-5,
8530,445606,2171,1.5499137840650903E-5,
8531,445607,249,1.6261498889056075E-4,
8532,445608,4872,2.5702593386957303E-5,
8533,445609,6178,1.4505647790551065E-5,
8534,445700,36490,1.4455274165132604E-4,
8535,445811,21554,5.66131182909992E-5,
8536,445812,5501,2.1160914944469448E-6,
8537,445813,8368,4.48597523804259E-5,
8538,445814,7753,1.7787250795271335E-5,
8539,445815,5003,8.72063429944048E-5,
8540,445816,7466,7.797805810651488E-6,
8541,445817,9418,4.495013159188175E-5,
8542,445818,8546,1.012865932748028E-5,
8543,445819,7192,1.1262572012517648E-4,
8544,445821,20986,3.683251440539442E-5,
8545,445822,31025,1.369601674267526E-4,
8546,445823,23763,2.1991234274947335E-6,
8547,445824,14719,2.120025254130316E-5,
8548,445825,4984,0.0,
8549,445826,9437,1.5379342431963376E-5,
8550,445827,24059,1.5934695379962145E-6,
8551,445828,10141,0.0,
8552,445829,7812,0.0,
8553,445830,30642,3.111948722588812E-5,
8554,445841,270,4.1013331880812494E-4,
8555,445842,20417,5.350685608596455E-5,
8556,445843,10139,7.299691613745181E-5,
8557,445844,8734,1.0189975759067034E-7,
8558,445845,4696,2.1861025516140754E-5,
8559,445846,6003,2.4537209566924733E-5,
8560,445847,4479,8.887907562773502E-6,
8561,445848,2255,5.122664920121654E-6,
8562,445849,2090,8.01594021934078E-6,
8563,445850,22313,8.319335233464387E-5,
8564,445860,29211,1.7673761366373343E-4,
8565,445871,2660,1.3786130439722877E-5,
8566,445872,3682,0.0,
8567,445873,2744,3.4940781909596917E-6,
8568,445874,3058,0.0,
8569,445875,1855,4.428308024728887E-6,
8570,445876,9052,3.3192978112040877E-4,
8571,445877,3585,1.3101063691799419E-5,
8572,445878,12056,8.46842172675057E-6,
8573,445879,8955,1.3470945388561118E-5,
8574,445880,30304,0.0,
8575,445890,31836,2.6900216908118758E-6,
8576,445900,20209,1.7191963606327745E-5,
8577,446000,9498,1.3120843190303467E-6,
8578,451001,28697,2.0818942020122797E-6,
8579,451002,12456,6.329064120293897E-7,
8580,451003,2944,1.2194351826560281E-6,
8581,451004,27012,1.6483523692072266E-5,
8582,451005,18339,7.919148817835261E-5,
8583,451006,17648,1.1411457408696769E-4,
8584,451007,4622,4.035452916183606E-4,
8585,451008,4815,7.794854683879409E-4,
8586,451009,3986,2.036987453404839E-4,
8587,452100,223,4.6614983612996584E-4,
8588,452201,4770,7.282724747408707E-4,
8589,452202,15035,6.163252168188068E-4,
8590,452203,6964,9.748946170731914E-4,
8591,452204,30940,1.4944750640531108E-4,
8592,452205,19729,3.3608139283808764E-4,
8593,452206,5925,1.9418049511475856E-4,
8594,452207,9295,2.9274248548114115E-4,
8595,452208,6243,7.398215445130682E-6,
8596,452209,10414,2.217158457559309E-5,
8597,452300,5314,2.3379279646226856E-4,
8598,452400,3172,0.0,
8599,452411,3873,4.283644827032676E-4,
8600,452412,15043,3.596735209813808E-4,
8601,452413,1477,5.873002921773797E-4,
8602,452414,2023,1.6775776133469962E-4,
8603,452415,861,3.081220010178018E-4,
8604,452416,17531,4.0402877805484415E-4,
8605,452417,1189,3.723467169179876E-4,
8606,452418,2492,7.295284297678609E-4,
8607,452419,1081,2.921936157656706E-4,
8608,452420,1412,0.0,
8609,452421,11244,2.6435406673718133E-4,
8610,452422,12920,2.73109992324448E-4,
8611,452423,19,4.221653876086288E-5,
8612,452424,8408,2.9482661535179967E-4,
8613,452425,19432,8.003974753143696E-5,
8614,452426,23932,1.073875365425692E-5,
8615,452427,15187,2.7758333072349187E-8,
8616,452428,11480,0.0,
8617,452429,13096,0.0,
8618,452431,11274,4.5514401450557897E-4,
8619,452432,16895,4.3831541690916745E-4,
8620,452433,277,0.0014645165655557016,
8621,452434,22359,2.4310918239971445E-4,
8622,452435,16788,5.589392900452038E-4,
8623,452436,56144,6.278184264034756E-5,
8624,452437,2498,4.289995309406053E-4,
8625,452438,87120,3.142869726597317E-4,
8626,452439,1703,4.437001330830739E-4,
8627,452441,12230,5.851334292123806E-4,
8628,452442,33253,3.271659328735674E-4,
8629,452443,32527,5.236530948191963E-4,
8630,452444,26104,8.726906399172297E-5,
8631,452445,9733,3.928144002431734E-5,
8632,452446,18387,2.6870309773611396E-6,
8633,452447,2121,0.0,
8634,452448,9888,9.598000542371325E-7,
8635,452449,30492,1.2406822278202123E-6,
8636,452451,3441,3.657141631727636E-4,
8637,452452,12257,8.912426484783117E-4,
8638,452453,1929,3.937565932182614E-4,
8639,452454,10431,3.874608680993054E-4,
8640,452455,5395,7.081329410364781E-4,
8641,452456,40358,9.707177117595554E-4,
8642,452457,9586,0.0016154417365048179,
8643,452458,22266,7.092097110429016E-4,
8644,452459,740,0.0024820357389425517,
8645,452461,15359,0.0013200389142050625,
8646,452462,9315,6.284002497939502E-4,
8647,452463,36,1.6034117793520058E-4,
8648,452464,33247,8.717492324843172E-4,
8649,452465,359,5.490646402292823E-4,
8650,452466,12837,0.001418815601905298,
8651,452467,28318,7.703876187898599E-4,
8652,452468,10361,1.9065688309997803E-4,
8653,452469,15035,1.3342141083297432E-4,
8654,452471,15918,4.658065401305499E-4,
8655,452472,36641,4.963146732538959E-4,
8656,452473,8734,6.122974814591845E-4,
8657,452474,56572,6.765706809028425E-4,
8658,452475,471,4.6385435424961216E-4,
8659,452476,8584,0.0011798180125362062,
8660,452477,5365,8.96711747757705E-4,
8661,452478,35945,7.685202237831159E-4,
8662,452479,48,4.5670222682844876E-5,
8663,452480,8040,0.001656182117344282,
8664,452481,12980,2.011252165041351E-4,
8665,452482,61465,0.0011902271212970575,
8666,452483,2552,3.251489828126516E-4,
8667,452484,19630,8.770847509748912E-4,
8668,452485,1755,5.107888697471316E-4,
8669,452486,7348,7.480646486661487E-4,
8670,452487,139,3.671799013530205E-4,
8671,452488,31901,0.001314728146986378,
8672,452489,37111,0.0015978938764990842,
8673,452491,1766,0.0010549761652207483,
8674,452492,33174,0.0014133293336498862,
8675,452493,1318,0.0023192958953674936,
8676,452494,5545,0.0018922174813020775,
8677,452495,5469,0.002537869346564617,
8678,452496,7892,0.0021291118546995277,
8679,452497,1285,0.011658515675666309,
8680,452498,24259,0.002947235630424205,
8681,452499,24698,0.0013586015760089518,
8682,452510,224,1.555377586589379E-4,
8683,452520,22811,3.252636944937131E-4,
8684,452530,37829,2.941399484010528E-4,
8685,452540,31003,1.308528754387635E-4,
8686,452550,20364,2.616021103047214E-4,
8687,452561,183,6.348068128732178E-6,
8688,452562,4905,2.3207055799329558E-4,
8689,452563,909,3.175087725304841E-4,
8690,452564,9779,0.0,
8691,452565,1161,1.779029761243038E-8,
8692,452566,13796,8.489884181327481E-6,
8693,452567,5705,1.0921355452542577E-5,
8694,452568,2730,0.0,
8695,452569,4390,8.363743145850025E-7,
8696,452570,11536,5.338862099093437E-4,
8697,452580,25495,2.691777863215835E-4,
8698,452591,53,1.772184627851861E-4,
8699,452592,1648,5.067880055458243E-4,
8700,452593,2116,2.9394992259842897E-4,
8701,452594,3250,1.5255978852598073E-4,
8702,452595,3304,4.7793227296126067E-4,
8703,452596,14228,3.703700542642741E-5,
8704,452597,6703,2.0753609889460282E-4,
8705,452598,16572,4.83819155494717E-4,
8706,452599,654,5.243470453108287E-5,
8707,452601,3006,1.7621866486308967E-4,
8708,452602,3263,5.280862469955245E-5,
8709,452603,5186,3.709363888360287E-5,
8710,452604,10685,0.0,
8711,452605,10887,0.0,
8712,452606,3099,0.0,
8713,452607,666,0.0,
8714,452608,3447,0.0,
8715,452609,4530,0.0,
8716,452700,29716,7.813775341565738E-4,
8717,452801,2227,5.268733241640336E-7,
8718,452802,16130,2.8155300417403835E-7,
8719,452803,1504,9.927718018207499E-6,
8720,452804,4342,1.75416899248728E-4,
8721,452805,5792,1.5530331223291764E-5,
8722,452806,2428,0.0,
8723,452807,7079,0.0,
8724,452808,6426,0.0,
8725,452809,9073,2.5701706113113792E-6,
8726,452910,28584,2.013284625825947E-6,
8727,452920,38948,2.640279170020634E-6,
8728,452930,2880,0.0,
8729,452940,24078,2.2824198688586753E-5,
8730,452950,36878,1.928705563798653E-5,
8731,452961,1152,1.2328011821025777E-4,
8732,452962,6682,2.485204118929714E-5,
8733,452963,14537,2.5136100277049024E-4,
8734,452964,5272,2.6411702071503465E-6,
8735,452965,1798,0.0,
8736,452966,3013,0.0,
8737,452967,1891,0.0,
8738,452968,3124,0.0,
8739,452969,6507,0.0,
8740,452971,6902,1.776133647966929E-5,
8741,452972,15205,1.3339007397714026E-7,
8742,452973,5017,0.0,
8743,452974,9997,0.0,
8744,452975,547,8.841011374917547E-5,
8745,452976,18884,3.4519300460854926E-5,
8746,452977,4903,3.7395178880168047E-5,
8747,452978,7265,0.0,
8748,452979,3992,0.0,
8749,452980,27176,0.0,
8750,452990,710,0.0,
8751,452991,16379,0.0,
8752,452992,7737,0.0,
8753,452993,11793,0.0,
8754,452994,5211,0.0,
8755,452995,2992,0.0,
8756,452996,4049,0.0,
8757,452997,290,0.0,
8758,452998,4997,0.0,
8759,452999,15226,0.0,
8760,453111,14683,1.011741421941493E-4,
8761,453112,2842,1.0886164626455209E-4,
8762,453113,4568,8.601030212923505E-5,
8763,453114,9681,3.186290236933074E-4,
8764,453115,1252,6.290565620232658E-5,
8765,453116,6751,2.979091295263119E-4,
8766,453117,4445,5.595224636546493E-6,
8767,453118,4317,0.0010785177828268372,
8768,453119,11907,0.0010658669885795342,
8769,453120,37946,0.0014548382393605582,
8770,453130,1234,0.0016857008513809777,
8771,453141,179,0.0019199860842910525,
8772,453142,8593,5.988833083251854E-4,
8773,453143,27,0.001008607528941408,
8774,453144,10271,0.001018203376355233,
8775,453145,5448,0.0027865145016523,
8776,453146,9003,5.487378957923181E-4,
8777,453147,6006,0.002252784648507837,
8778,453148,2531,9.913496927418744E-4,
8779,453149,5901,8.983648670750841E-4,
8780,453150,7823,0.0010488987736035945,
8781,453160,24525,5.481696572386721E-4,
8782,453170,12932,7.052004555676694E-4,
8783,453181,122,2.0175560226684165E-4,
8784,453182,14952,4.0905315436829895E-4,
8785,453183,12147,0.001126419765686287,
8786,453184,3107,2.1922035763518105E-4,
8787,453185,9768,3.0526072987066197E-4,
8788,453186,8730,1.7983667552581167E-4,
8789,453187,6257,4.8526063546418697E-4,
8790,453188,3212,5.6900187710698494E-5,
8791,453189,6231,1.1051636497180332E-4,
8792,453190,1072,5.260929550269971E-4,
8793,453210,21514,3.9584648286117817E-4,
8794,453220,28557,1.45025356161639E-4,
8795,453230,12525,4.5175580873604864E-4,
8796,453240,15976,3.745632370028512E-4,
8797,453250,17210,3.8901723418496885E-4,
8798,453260,12619,5.879615964158002E-4,
8799,453270,5568,2.0137592295768148E-4,
8800,453280,16500,2.8660972838208306E-4,
8801,453291,3746,9.851874189884334E-4,
8802,453292,4216,6.493576845177424E-4,
8803,453293,302,7.426805767873499E-4,
8804,453294,4987,3.171235779510337E-4,
8805,453295,1030,7.663266957306968E-4,
8806,453296,3139,1.977223398620248E-4,
8807,453297,602,7.835275992602696E-4,
8808,453298,5131,0.0021432820964404167,
8809,453299,15827,7.662122148714489E-4,
8810,453301,4221,0.0014479761391778575,
8811,453302,6552,0.0010782744141186493,
8812,453303,188,5.069890727442416E-4,
8813,453304,9781,4.4035665874591246E-4,
8814,453305,4613,0.0010000892425687808,
8815,453306,13229,2.5215561965701087E-4,
8816,453307,176,0.0012767392125915987,
8817,453308,11334,6.066582982941818E-4,
8818,453309,20267,0.0012936518273238932,
8819,453410,7266,9.423140128976827E-4,
8820,453420,26393,1.2833676655096176E-4,
8821,453430,19069,3.429109011067521E-4,
8822,453441,4974,1.4686559724622607E-5,
8823,453442,4202,2.4745967503831802E-5,
8824,453443,473,5.4609769727720026E-6,
8825,453444,8212,4.6259690629626044E-5,
8826,453445,13285,6.036106017676232E-5,
8827,453446,4038,1.1388102565066185E-5,
8828,453447,802,0.0,
8829,453448,4378,3.718505552200483E-5,
8830,453449,9982,2.1545240502430274E-4,
8831,453450,1819,2.992242181752893E-4,
8832,453461,1993,1.5004909836076091E-4,
8833,453462,5522,4.0483394426462255E-4,
8834,453463,3468,1.706173322889838E-4,
8835,453464,64497,7.779479067842785E-4,
8836,453465,4427,0.0012433726521030727,
8837,453466,25547,0.0011844321610635022,
8838,453467,7446,8.2125055579588E-4,
8839,453468,5731,0.001113284475855479,
8840,453469,16500,0.0010747709747740664,
8841,453471,978,4.565535927900145E-4,
8842,453472,16118,0.0017390119713767487,
8843,453473,6141,0.001851099847719622,
8844,453474,3347,7.488597588873686E-4,
8845,453475,2648,0.0018579301037048585,
8846,453476,2037,0.0018078069214146227,
8847,453477,1891,0.0016875511755889108,
8848,453478,1892,0.0010394878539019719,
8849,453479,1875,0.002088871165964445,
8850,453481,1264,0.002013439507971205,
8851,453482,3161,0.0011668699450797463,
8852,453483,85,0.001333840295844105,
8853,453484,2558,0.0011941275239354921,
8854,453485,14852,0.0016454176148991894,
8855,453486,3555,0.0016655738101035334,
8856,453487,246,0.0013512102832691835,
8857,453488,3842,0.001376283066018434,
8858,453489,8440,0.0013880184893772724,
8859,453491,5601,0.0015937402493796293,
8860,453492,19661,0.001258358199709418,
8861,453493,5740,0.0013613439403277223,
8862,453494,4968,0.0012462331979539983,
8863,453495,9204,0.0016165088685558323,
8864,453496,3277,0.0014584231026713362,
8865,453497,373,0.0015442576317246468,
8866,453498,7857,0.001577046566836472,
8867,453499,11984,0.0021073495148321484,
8868,453500,16613,0.0014900982793235025,
8869,453610,25572,0.0013258521195779762,
8870,453620,13821,0.002617018379253729,
8871,453630,23929,8.93833208468869E-4,
8872,453641,538,0.0016625634405972492,
8873,453642,4266,7.97247823538563E-4,
8874,453643,11902,0.001017836180535264,
8875,453644,28297,9.955449951283453E-4,
8876,453645,6805,0.0014661103510681696,
8877,453646,3678,8.172226313816977E-4,
8878,453647,6303,8.350306200560783E-4,
8879,453648,6296,0.0010002667596573254,
8880,453649,17776,9.411307401771256E-4,
8881,453650,11150,0.001298067705907653,
8882,453661,5393,7.894595837043406E-4,
8883,453662,4070,5.979007285870615E-4,
8884,453663,2279,8.171554144196468E-4,
8885,453664,13954,0.0010860425353913397,
8886,453665,1555,0.0010249065010271693,
8887,453666,10501,0.0012764063214896065,
8888,453667,23201,0.0017258643414338447,
8889,453668,4298,0.001716413770254626,
8890,453669,2306,8.124906832395728E-4,
8891,453670,30132,0.0011321928511166222,
8892,453680,15231,0.0015142435961633452,
8893,453691,4449,9.826339413014724E-4,
8894,453692,5828,0.0012532468026103189,
8895,453693,3466,0.001999673495526534,
8896,453694,8448,0.0018804508545039928,
8897,453695,4993,0.001540885515861319,
8898,453696,5661,0.0016988309589519989,
8899,453697,779,0.002404304146979062,
8900,453698,3621,0.003967064421932517,
8901,453699,3884,0.0023862194430765175,
8902,453710,7254,0.0016616944010951489,
8903,453720,10675,6.99069411499574E-4,
8904,453730,12398,8.440354131789844E-4,
8905,453741,5269,0.0011281824973347536,
8906,453742,9705,8.841032196610974E-4,
8907,453743,7000,7.264449176267669E-4,
8908,453744,8551,9.014025734491139E-4,
8909,453745,608,0.001488636883080241,
8910,453746,10157,8.233864847436817E-4,
8911,453747,1073,0.0015026093259116466,
8912,453748,7784,0.0010265505998697808,
8913,453749,15878,0.0011732455644948533,
8914,453750,20850,0.002293838665477706,
8915,453760,21511,0.0016953528821729844,
8916,453770,5775,0.0019171720182988993,
8917,453780,16492,0.0022195217183080384,
8918,453790,11685,0.0018683711379531365,
8919,453801,12124,0.001903994577432267,
8920,453802,10735,0.0015775082986514745,
8921,453803,9103,0.0033853278580753747,
8922,453804,7692,0.0014622222466256492,
8923,453805,16631,0.0015397761348554864,
8924,453806,10426,0.0016626242850810615,
8925,453807,3520,0.0010434457025345401,
8926,453808,8429,0.0010782791597594718,
8927,453809,14560,0.0010998126039843297,
8928,453901,22044,0.0017235031031418613,
8929,453902,7927,0.0015493568125368872,
8930,453903,653,8.437415825879178E-4,
8931,453904,4662,0.0015537315696077833,
8932,453905,1171,5.610712552526177E-4,
8933,453906,6083,0.0016264042075644803,
8934,453907,1825,0.0017705307395020913,
8935,453908,6630,0.0018977835202777732,
8936,453909,2374,0.001616739624614409,
8937,454010,17831,0.0021443172467015817,
8938,454020,7549,0.0011489582306366266,
8939,454031,2139,0.0022722399738956977,
8940,454032,7337,0.0018561482872425658,
8941,454033,37597,9.17170549006083E-4,
8942,454034,5758,4.577717595337223E-4,
8943,454035,30890,0.0014698474029223266,
8944,454036,5540,0.002880697927642921,
8945,454037,383,0.006131980751071711,
8946,454038,4810,0.00110517885205167,
8947,454039,17475,0.0015757891883213086,
8948,454041,15661,0.0013144794461951582,
8949,454042,3699,0.0014997472373509855,
8950,454043,5408,0.0010669464017805258,
8951,454044,12674,0.001643381297449592,
8952,454045,1542,0.0013292737566704355,
8953,454046,3094,0.0013065163890439628,
8954,454047,1703,0.0014954929112316966,
8955,454048,23224,0.0013933787501907062,
8956,454049,13301,3.422666817506878E-4,
8957,454050,3126,0.002658786510507721,
8958,454061,42423,9.267789522294785E-4,
8959,454062,6488,5.83687386194376E-4,
8960,454063,15254,7.792814156903354E-4,
8961,454064,8232,5.302043844495381E-4,
8962,454065,19590,7.530180696172221E-4,
8963,454066,5857,0.0012408575741526778,
8964,454067,11674,5.080036400518928E-4,
8965,454068,5308,2.4855096568545558E-5,
8966,454069,6198,3.111408587284353E-5,
8967,454070,7637,0.0030427599890699856,
8968,454081,5100,0.0019998315567765924,
8969,454082,3444,0.0010418379939881692,
8970,454083,3132,8.177796823759331E-4,
8971,454084,7209,6.728749400366777E-4,
8972,454085,4118,9.051903037019588E-4,
8973,454086,10969,4.68932036281521E-4,
8974,454087,1379,1.3721637048585793E-4,
8975,454088,1895,3.1099374595515563E-4,
8976,454089,6012,8.471105449287936E-4,
8977,454090,36,0.001717234621471736,
8978,455100,2379,0.0022331722042348867,
8979,455200,38007,0.0017548843968372121,
8980,455300,29473,0.0017152595298858984,
8981,455400,13132,0.0018408185337337138,
8982,455500,18509,0.0017385012458569276,
8983,455600,37201,0.0012270237361454812,
8984,455700,14445,7.691826430936194E-4,
8985,455801,45866,9.670215850769778E-5,
8986,455802,1442,1.8159389958024265E-4,
8987,455803,9428,2.0455440403461457E-4,
8988,455804,10380,5.802063864612598E-4,
8989,455805,7080,0.0010438911167144922,
8990,455806,8655,6.427447552445189E-4,
8991,455807,5125,1.4999649642628556E-4,
8992,455808,5164,0.0016578570579480981,
8993,455809,5483,0.001033902528128795,
8994,455810,8855,4.0729159385657356E-4,
8995,455820,7237,1.929018284028476E-4,
8996,455821,25508,1.779140610626319E-4,
8997,455822,6310,3.060501696227934E-5,
8998,455823,34447,3.461529867761853E-4,
8999,455824,10468,7.120035871436291E-4,
9000,455825,20577,1.9544668801940807E-4,
9001,455826,8191,0.0011792201949080926,
9002,455827,10354,6.510514579615713E-4,
9003,455828,7080,8.948169851280249E-4,
9004,455829,14545,0.001147481003016739,
9005,455830,18862,6.098864037986048E-4,
9006,455840,17054,2.3738763191613144E-4,
9007,455851,22314,4.394766091858136E-4,
9008,455852,12997,4.799216696546653E-5,
9009,455853,19801,3.49214075073395E-4,
9010,455854,7826,0.0010374785458920077,
9011,455855,9688,3.476022440156348E-4,
9012,455856,8714,1.9405421612526052E-4,
9013,455857,4177,0.0016859757686791836,
9014,455858,10012,2.0497196255849022E-5,
9015,455859,8437,7.99537158178497E-4,
9016,455860,29770,0.002039920109266391,
9017,455870,24695,5.032779681245127E-4,
9018,455881,778,0.0012197390295113173,
9019,455882,7482,5.072964259225952E-4,
9020,455883,2431,0.0013080907403609802,
9021,455884,6565,0.0012921640924680351,
9022,455885,4639,9.384146772660132E-4,
9023,455886,9266,0.0014522198000017422,
9024,455887,6430,0.0024409687640368862,
9025,455888,5696,0.002058325569734468,
9026,455889,7201,0.0026782631848512413,
9027,455890,26971,0.003009158545353992,
9028,455900,7487,2.2741150497083587E-5,
9029,456100,22071,6.806132422458866E-4,
9030,456201,5317,1.70699033664918E-4,
9031,456202,9827,9.034762065820732E-5,
9032,456203,10947,6.56367493494467E-4,
9033,456204,38383,3.974336937180721E-4,
9034,456205,942,3.291627245844146E-5,
9035,456206,21728,2.1007628978702496E-5,
9036,456207,13931,9.909473484486676E-5,
9037,456208,6677,3.8339254663630305E-5,
9038,456209,22069,6.693549438927382E-5,
9039,456301,648,0.001267807661466141,
9040,456302,4360,0.00171348526729241,
9041,456303,5413,0.0010140804300978596,
9042,456304,3939,3.818870157519278E-4,
9043,456305,1651,6.093242411820694E-4,
9044,456306,3564,4.2535173457777417E-5,
9045,456307,4249,2.8463274329316903E-4,
9046,456308,18937,1.8921555566108454E-4,
9047,456309,1122,4.5622043565665855E-4,
9048,456400,3229,0.0,
9049,456410,1487,0.0011069131596644502,
9050,456420,350,8.336942972354145E-4,
9051,456421,11939,0.0012111879399475769,
9052,456422,10011,2.7636597633547345E-4,
9053,456423,895,2.454320473407511E-4,
9054,456424,7628,2.720743415665957E-4,
9055,456425,666,7.945192998715963E-4,
9056,456426,52520,0.002055420854507232,
9057,456427,6864,0.0017181679409407331,
